index,name,description,content,URL
56,오프라인 청년센터,"청년들이 선호하는 활동공간을 활용하여, 청년 역량 제고를 위한 프로그램 및 정부·지자체 청년정책 연계 서비스 제공","청년들이 취업·창업, 복지·문화교류 등 기타 다양한 활동을 할 수 있는 공간- (프로그램 운영지원) 지자체에서 운영하는 청년센터를 통해 정부·지자체 청년정책 연계 서비스 및 청년 역량 제고를 위한 프로그램 꿀팁 제공- (정책연계) 청년정책 정보 제공 및 정부·지자체 정책 정보 연계기능 수행- (역량제고) 참여형의 진로·구직·사회참여 역량 강화 프로그램 운영(온오프라인 연계) 온라인 정책정보 및 오프라인 공간 활용도 제고",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
57,청년친화강소기업,"강소기업(고용유지율과 신용평가 등급이 높고 최근 3년 이내 산재사망 발생이 없는 기업 등을 기준으로 선정된 우수한 중소기업) 중 임금, 일생활균형, 고용안정이 우수하여 청년들이 근무할만한 중소기업을 선정하고 관련 정보 제공","1. 청년 지원내용강소기업(고용유지율과 신용평가 등급이 높고 최근 3년 이내 산재사망 발생이 없는 기업 등을 기준으로 선정된 우수한 중소기업) 중 임금, 일생활균형, 고용안정이 우수하여 청년들이 근무할만한 중소기업을 평가하고 청년친화강소기업으로 선정하여 관련 정보 제공2. 기업 지원내용 1) 기업 홍보 : 현장밀착형 맞춤 홍보, 워크넷 강소기업 정보제공 채널 확대 2) 재정·금융 지원 : 청년 일자리 지원사업 금융우대, 고용창출장려금·고용안정장려금 지원 선정시 우대, 산재예방시설 융자금 지원 산정시 우대, 클린사업장 조성지원 우대, 공유재산 수의계약 임대 및 임대료 감경, 중소기업 지원사업 신청시 우대 3) 선정·선발 우대 : 청년취업아카데미 참여기업 선정 우대, 일학습병행제 참여기업 선정 관련 우대, 산업통상자원부 해외지사화 산업 선정시 우대, 중소기업 탐방 기업 선정시 우대, 청년채용박람회 참여기업 선정시 우대 4) 세무조사 제외 : 일자리 창출 우수기업에 대한 정기 세무 조사 대상 제외 시 우대 5) 병역특례 지원 : 병역지정업체(산업기능요원) 신청 선정심사 시 가점",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
58,청년도전 지원사업,"구직단념청년들이 다시 취업의지를 가질 수 있도록 다양한 맞춤형 프로그램을 제공, 최근 6개월간 취업 및 교육직업훈련 참여 이력 없는 구직단념청년 대상","2~3개월 맞춤형 프로그램 제공 및 이수
- 사회활동 참여의욕 고취를 위한 집단 및 개별 맞춤형 상담 등 제공
- 이수 시 1회 20만원 지급",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
59,Hi(고졸청년취업지원)프로그램,"고교졸업 예정 및 졸업생의 자기탐색, 일자리탐색, 구직기술 수준 제고를 위한 참여식 집단상담 프로그램","취업의욕을 제고하며 취업기술과 직장적응력 강화를 위한 아래의 교육 프로그램들이 제공Hi, 미래설계! 나를 위한 현명한 투자- 내 삶의 투자수익률 계산, 취업 및 직장생활의 장점나의 35살에 길을 묻다- 35살의 나를 위한 고민, 다양한 자기개발 방법 이해Hi, 일터이해! 일터와 채용정보 알기- 기업, 조직 이해, 채용정보 탐색맞아맞아, 자화자찬!- 희망 직업에 비춰본 나의 강점, 나의 강점 자찬릴레이Hi, 취업서류! 서류 Job-Go! - 서류 작성의 주요 요점과 사례1분 스피치로 자신감 UP - 자기소개 1분 스피치Hi, 취업면접!면접 Job-Go! - 면접의 유형과 준비, 면접 답변 요령각인각색 면접답변 - 각인각색 1문1답 면접연습Hi, 취업상식! 퀴~즈, 취업상식! - 취업역량 등 기초취업상식 퀴즈퀴~즈, 직장인상식! - 직장예절 등 기초직장인업상식 퀴즈Hi, 직장생활!직장 풍파 비켜가기 - 취업후 어려움과 고민에 대한 이해, 고민별 해결방안 모색최강적응 나의 비법 - 직장생활의 최강적응리포트 작성, 미래의 나를 위한 다짐",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
60,서울시 일자리카페 운영,"취업 준비 청년에게 일자리정보와 취업상담, 특강, 멘토링 등 취업 역량강화 프로그램과 스터디 룸 대여, 이력서용 사진 촬영 등 취업 준비 종합 서비스 제공","- 일자리카페 취업지원프로그램 상시 운영(1:1취업상담, 현직자멘토링, 주제별 취업특강, AI면접준비, 이력서사진촬영)- 청년취업지원서비스 인프라 확대 위한 일자리카페 신규 조성",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
61,2021년 부산시 공공근로사업,근로의사가 있는 구민청년에게 일자리를 제공,"임금: 주35시간(시급8720원, 주휴수당, 연차유급휴가 적용)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
62,청년고용지원사업,"양산시 거주청년을 정규직으로 채용한 기업에 200만원의 채용 장려금을 지원, 기업의 인력난을 해소하고 청년 채용기회를 제공",고용지원금 지원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
64,양천구 청년취업 프로그램 운영,양천구 미취업 청년의 고용 촉진을 위해 관내 특성화고 재학생을 위한 청년취업 프로그램 운영 정책,관내 특성화고 재학생을 위한 이력서 및 자기소개서 첨삭 등 취업지원 프로그램 운영,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
65,부산시 지역주도형 청년일자리사업(마을기업),관내 마을기업에 청년구직자 일자리 제공,부산 마을기업에 취업한 청년에게 인건비 및 교육지원 (인건비 월2백만원 지급),https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
66,청년취업 희망프로젝트,청년 근로자를 정규직 채용한 기업에 대해 임금 일부를 지원하여 근로자 임금 기준 상향 견인하고 기업주의 부담을 완화하여 청년일자리 창출,"- 청년 신규 정규직 채용 시 1명당 인건비 월 50~70만원 지원
- 생애 첫 일자리(고용보험 가입이력 1년 미만자): 월 50만원 지원(1년 간), 추가고용(5인 미만 기업), 월 70만원 지원(1년 간)
- 더 나은 일자리(최저임금의 120퍼센트이상) 월 60만원 지원(2년 간)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
67,청년 체인지업 프로젝트,고립청년(은둔형 외톨이 성향)들에게 새로운 관계 맺음의 기회를  제공하여 자존감을 회복시키고 근로의욕을 고취시켜 자립할 수 있도록 지원,"개별상황에 따른 자립 프로그램(공동생활, 관계형성) 지원 및 참여청년 가족 안정 프로그램 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
68,청년 채용박람회 개최,청년 채용박람회 개최를 통해 우수 구인기업과 구직자간 연계로 청년층에게 다양한 채용기회 제공,"기업채용관, 부대행사관(취업컨설팅, 기업설명회 등), 홍보관(고용정책 홍보) 등 운영 (도비 150백만원)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
69,데이터 청년 캠퍼스(빅데이터 청년인재 양성 및 일자리 연계),"빅데이터 기술을 선도하는 국내 최고의 대학이 기업 수요에 부응하는 실무 중심의 교육을 실시하고, 한국데이터산업진흥원과 관련 기업이 빅데이터 직무 취업을 지원하는 데이터 융합 인재 양성 프로그램","전액 정부 지원 프로그램*
*빅데이터 전문교육: 온라인교육(3주), 이론실습교육(데이터 관련 전공 대학생 4주/ 석박사 대학원생 6주), 파일럿 프로젝트(데이터 관련 전공 대학생 6주/ 석박사 대학원생 4주), 수료식 및 시상

- 교육비 전액 지원, 맞춤형 채용 정보 제공, 취업 클리닉, 대학별 우수 프로젝트 선정 및 시상, 전문가 자격증 취득 지원, 채용박람회 개최",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
70,고용친화기업 청년채용 지원사업,양질의 고용환경을 갖춘 고용친화기업 청년고용촉진을 통해 청년과 기업간 일자리 미스매치 실질적 완화 및 장기근속 유도,"- 인건비 지원(연간 1,920만원이내) 단, 기업부담 별도(20퍼센트 이상)
- 청년역량강화 교육 및 네트워크 운영",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
71,전북형 청년내일채움공제 지원,"중소기업 등에 취업한 청년에게 장기근속과 자산형성의 기회를, 기업에게는 우수인력 채용 및 고용유지 기회제공","지원대상 : 전주시 소재 상시근로자 5인 이상 중소기업 중 만 15~34세 청년이 고용노동부 청년내일채움공제에 가입한 기업
사업내용 : 정규직 채용된 청년근로자에게 2년 근무시 1,200만원, 참여기업은 최대 780만원 지원
- 청년 
· 2년형 : 1,200만원+이자(근로자 300, 기업300(정부지원금300), 정부600)
- 기업
· 2년형 : 시·도비 480만원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
72,지역상생 청년일자리사업,도내 취·창업을 희망하는 서울청년의 인건비 및 직무교육비 또는 창업 자금 지원,"고용형 : 인건비 월 220만원의 84퍼센트(8.5개월), 직무교육비 50만원, 전입장려금 월 30만원 지원(8.5개월)창업형 : 창업지원금(1차 최대 2천만원, 2차 최대 5천만원 지원), 자원조사비 팀별 개인별 100만원씩 및 전입장려금 월 30만원(9개월) 지원*장기근무수당 연간 최대 90만원, 역량교육, 멘토링 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
73,청년내일카드,"관내 중소기업 재직 청년들 대상 인센티브 제공을 통해 장기근속 및 지역 정착을 유도하고, 관내 중소기업에게는 이직률 저감을 통한 인력난 해소 및 기업 인적 경쟁력 제고",월 25만원×6개월 총 150만원 지원. (관내 중소기업 6개월 이상 재직 후 7개월 차부터 지급),https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
74,청년 활력 프로젝트,"광산형 니트청년 종합 정책으로 청년의 자리기반 마련 및 삶의 질 향상으로 단단한 청년, 든든한 광산, 더 나은 미래를 목표로 함","세부사업별 지원 상이, 미취업자 우선",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
75,대전일자리지원센터 운영,미취업 청년들의 취업에 필요한 구인구직 상담등을 통해 진로에 맞는 일자리 제공,"특성화, 마이스터고 등 취업컨설팅 운영",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
76,취업능력향상(행복오름) 프로그램 I,"근로능력수급자의 근로의욕 증진과 경력설계를 돕기 위해, 대상자의 취업능력 향상을 지원하고 맞춤형 취업지원이 이루어질 수 있도록 마련된 프로그램","- 매회 1.5시간 특강형태로 진행- 심리적 자립과 효율적 경력설계 노하우 습득을 지원하여 개인의 더 나은 삶을 설계할 수 있도록 구성- 프로그램 참여 후 고용복지+센터의 네트워크를 통해 복지부, 행안부, 고용부의 다양한 지원정책 활용이 가능",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
77,서구형 내일채움공제(신규),"중소기업 청년근로자의 자산형성 지원을 통해 장기재직을 유도하고 중소기업 경쟁력 강화 및 고용확대 도모, 6개월 이상 재직","인천 서구 소재 중소제조기업에 6개월이상 재직중인 청년근로자가 내일채움공제 가입 시 공제가입근로자 1명당 월 15만원, 5년간 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
78,"지역인재육성사업(경남 평생학습형 일자리 지원사업, 인생코스별 전환 일자리 지원사업)","미취업자, 경력단절여성 등을 대상으로 교육을 실시하고 관련분야 취업활동을 지원",교육비 전액 및 관련분야 취업활동 지원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
79,수원형 청년내일채움공제,관내 중소기업의 청년 정규직 채용 및 청년내일채움공제 참여를 유도하여 중소기업 근무 청년의 장기근속 및 임금격차 해소에 기여하고자 함,"수원시 소재 중소, 중견기업이 수원시 청년 정규직 채용 후 청년내일채움공제 참여시 채용 장려금 80만원 지원  청년내일채움공제 참여시 지원금",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
80,중소기업 정규직 프로젝트,청년 등 미취업자의 취업난과 어려운 지역중소기업의 구인난 완화 및 취업 애로계층에 대한 고용지원,"인턴 채용 중소기업 : 인턴 1명당 고용장려금 300만원 지급(1·2월차, 2회 분할)
인턴사원 : 근속장려금 300만원 지급(정규직 전환일로부터 3개월 근무 후 1회차 2회 분할)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
81,청주시 일자리종합지원센터 운영,"구인구직 상담, 알선 및 맞춤형 취업지원, 청주 고용복지플러스센터 운영 참여",취업지원서비스,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
82,전북형 디지털 청년일자리 지원사업,"지역특성에 맞는 청년 적합한 지역일자리를 발굴, 제공하여 청년취업으로 연계하고 청년유입을 지원하여 지역 활력 제고","인건비 및 교육비 지원, 창업비용",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
