description_word,total_cnt,money,interview,edu,job,consult,cnt_money,cnt_interview,cnt_edu,cnt_job,cnt_consult
소통강화,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
관련분야,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
이민자,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
필수교육,2.0,1,0,1,0,0,1.0,0.0,2.0,0.0,0.0
전북미래산업,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
마이,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
취업설명회,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
교육장,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
위험,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
원법,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
직업훈련포털,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
화폐,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
보상,3.0,1,0,1,0,0,3.0,0.0,3.0,0.0,0.0
건립,2.0,0,0,1,1,0,0.0,0.0,2.0,2.0,0.0
진주시,2.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
의료원,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
시설구분,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
창업초기,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
농촌청년,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
국제문화프로젝트,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
만기재직,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
무료지원,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
반도체,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
구정참여,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
침체,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
시음,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
학점취득,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
분양,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
고용문제,2.0,0,0,1,1,0,0.0,0.0,1.0,2.0,0.0
근로환경,3.0,1,0,0,1,0,3.0,0.0,0.0,2.0,0.0
강사수당,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
청년문화기획가,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
생산직,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
커피사업,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
학생회,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
운용기능사,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
주택지원비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
리더형,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
임금체불,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
복수,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
기술변화,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
수요기반,3.0,0,0,1,1,0,0.0,0.0,3.0,1.0,0.0
구입,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
보은군,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
동두천시,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
예술동아리,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
주변,2.0,1,0,0,1,0,1.0,0.0,0.0,2.0,0.0
통상전문인력,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
제조업,2.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
금융교재,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
창조활동,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
금정구,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
청년창업가,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
스웨덴,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
조선업희망센터,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
횡성형,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
취업경쟁력,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
구인구직지원,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
청년채용지원,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
정장준비,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
동력,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
정보교류,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
보증서,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
공공서비스,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
선원정책,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
취득기회제공,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
국비보조율,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
현안,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
백신기술,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
책자,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
완성검사,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
성장사다리,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
수령시,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
조건부,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
현장중심교육,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
학습콘텐츠,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
여행자보험료,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
비용지원,3.0,1,0,1,0,0,2.0,0.0,3.0,0.0,0.0
약정기간,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
농협,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
고용보험법,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
도로건설,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
채용대행서비스,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
상담채널,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,2.0
금융산업,3.0,0,0,1,1,0,0.0,0.0,3.0,3.0,0.0
생활방역,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
가방,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
참여신청,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
훈련참여,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
임대계약서,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
응방,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
성장촉진지역,3.0,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
보호종료,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
배낭,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
신청서,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
한림,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
대여서비스,2.0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0
밀양형,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
약시,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
인생설계,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
인천지역,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
기능안전기반,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
금융상품,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
근무처,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
취업선배,3.0,1,0,0,0,1,3.0,0.0,0.0,0.0,3.0
포럼,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
노동,3.0,1,0,1,0,0,3.0,0.0,3.0,0.0,0.0
스타트업기업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
조사연구,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
창직과정,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
체제,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
건설,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
직업능력심사평가원,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
웹툰청년작가,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
귀환,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
예약,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
참여업체,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
급여지급,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
부산귀환희망,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
농가,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
지속가능성,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
해외마케팅,2.0,0,0,1,1,0,0.0,0.0,2.0,1.0,0.0
임금지급,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
혁신선도대학,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
시스템기획,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
거주청년,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
청년사업,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
경력단절청년,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
등용문사업,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
활동인증서,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
예방방법,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
발전전략,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
전라남도,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
의사소통,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
원격강좌,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
대회,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
신진연구자,3.0,1,0,1,0,0,3.0,0.0,1.0,0.0,0.0
청년해외취업,2.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
교육봉사,2.0,1,0,1,0,0,1.0,0.0,2.0,0.0,0.0
예비창업,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
아일랜드,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
무역마스터,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
간호조무사,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
현지정보,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
공감페이,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
프로젝트수당,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
청년도제,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
서구형,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
울타리지원,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
전형,1.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
노동자,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
농업부문,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
맞춤형포인트,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
크로마키,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
예술인,4.0,1,0,0,1,0,3.0,0.0,0.0,2.0,0.0
다이,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
산업전문,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
구직과정,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
무역계약,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
불만,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
첨단장비,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
진로발달검사,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
창업비,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
청년거점공간,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
청년활동수당,2.0,1,0,0,0,1,2.0,0.0,0.0,0.0,2.0
연수수당,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
우수기술,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
마음,2.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
지원정책,3.0,1,0,0,0,1,1.0,0.0,0.0,0.0,2.0
운영자금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
채용유도,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
권리,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
취업패키지,2.0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
특수,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
프로젝트사업,3.0,1,0,0,1,0,3.0,0.0,0.0,2.0,0.0
약재,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
취업활동비,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
진로진학,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
사회적응력,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
지역작가,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
취업상담원,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
슈트,3.0,0,1,0,0,0,0.0,3.0,0.0,0.0,0.0
산업인력,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
충청,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
산업별,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
청년고용실적,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
주차수당,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
물품구입,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
스페인어,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
직무캠프,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
편리,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
전주,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
유망벤처기업,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
공동과제,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
납입,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
상향,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
의학,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
인력양성센터,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
오산시,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
특화심사,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
올해,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
지식기반,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
조직화,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
청년프로그램,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,1.0
경과,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
경남청년,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
팀장,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
근로수당,4.0,1,0,0,1,0,4.0,0.0,0.0,4.0,0.0
겸비,3.0,1,0,1,0,0,1.0,0.0,3.0,0.0,0.0
협력기반,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
협동조합,2.0,1,0,0,1,0,1.0,0.0,0.0,2.0,0.0
기업간,2.0,1,0,1,0,0,1.0,0.0,2.0,0.0,0.0
업무지원홍보업무,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
핵심인력,4.0,1,0,0,1,0,4.0,0.0,0.0,2.0,0.0
동대구역,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
연봉,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
일자리무한도전,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
전화상담,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
포천형,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
제천시,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
연구인력,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
적립액,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
실업률,5.0,1,1,0,0,0,3.0,2.0,0.0,0.0,0.0
다문화가정,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
병영생활,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
일원,4.0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.0
공동창업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
식생활,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
그리스,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
아프리카,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
의정부청년,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
산형,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,1.0
유망산업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
창업팀,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
특강형태,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
빈곤,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
상시고용인원,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
행복지기,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
중진,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
설및,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
센텀디자인특화구역,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
충주,4.0,0,0,1,1,0,0.0,0.0,2.0,4.0,0.0
청년마을학교,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
행정경험,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
지방세,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
태국,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
대전광역시,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
농업관련,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
사무관리비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
농업경영,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
해외농업기술개발지원,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
고용대상,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
프린터,7.0,0,0,1,0,1,0.0,0.0,7.0,0.0,1.0
산하공공기관,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
거주기간,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
취업장려금지급,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
대화도서관,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
원전,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
취업역량향상,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
부산청년귀환,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
최우수,2.0,1,0,1,0,0,2.0,0.0,1.0,0.0,0.0
협업체계,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
뉴웨이브,3.0,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
청년아지트,3.0,0,0,0,1,1,0.0,0.0,0.0,3.0,2.0
청년문화포럼,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
컨설팅비용,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
자원봉사,2.0,0,0,1,1,0,0.0,0.0,2.0,2.0,0.0
신체건강,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
청년전북,4.0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0
공유형,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
측정,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
정리,2.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
안전성관리,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
직장경력,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
용인시립합창단,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
다자협력전문가,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
교통여건,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
청년예술인,4.0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0
연계교육운영,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
조모임,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
청년문화,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
유통활동가,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
설비투자,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
적정,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
취업능력향상,3.0,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
선도센터,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
파견시기,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
교육훈련수당,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
식음료,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
노력봉사,2.0,1,0,1,0,0,1.0,0.0,2.0,0.0,0.0
청년주도,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
코이카,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
스커트,7.0,0,1,0,0,0,0.0,7.0,0.0,0.0,0.0
크리에이터,6.0,0,0,1,0,1,0.0,0.0,6.0,0.0,2.0
보완적,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
활동기간동안,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
채택,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
한시,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
사유,2.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
정식,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
분리,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
구성운영,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
훈련참여율,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
홍보활동,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
해양항만,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
이상자,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
취업용,2.0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0
경영지원,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
지급요건,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
공직,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
희망도서,2.0,0,1,0,0,1,0.0,2.0,0.0,0.0,2.0
취업날개,2.0,1,1,0,0,0,1.0,2.0,0.0,0.0,0.0
정부정책,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
심리검사,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
해외업체,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
해당학기,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
거리,5.0,0,0,0,0,1,0.0,0.0,0.0,0.0,5.0
체인지업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
직업적성검사,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
광주일자리종합지원센터,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
확충,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
인력지원,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
보육,3.0,0,0,1,0,1,0.0,0.0,2.0,0.0,1.0
한사,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
특화산업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
도민행복일자리박람회,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
수영구,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
선진국,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
특화지역,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
국가기간,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
인력수요,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
체험기회,2.0,0,1,0,0,1,0.0,1.0,0.0,0.0,2.0
시정책,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
통합과정,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
실시기업,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
대학교육,2.0,1,0,1,0,0,1.0,0.0,2.0,0.0,0.0
전역예정,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
구군,4.0,0,0,1,1,0,0.0,0.0,4.0,4.0,0.0
공감토크,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
오름,3.0,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
채용지원서비스,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
이수기간,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
딥러닝,4.0,0,0,1,1,0,0.0,0.0,4.0,3.0,0.0
인계동,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
마지막,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
자존감,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
연수구,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
전공교육,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
취업날개서비스,2.0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0
전북청년,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
도전기,2.0,1,0,0,0,1,2.0,0.0,0.0,0.0,2.0
청년실업해소,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
사람책,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
경영비,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
국가기간전략산업직종,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
광산,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
